"pars" "rmse" "lambdas_df" "gamma_df" "mtry_df" "dataset" "model" "good" "bad"
"278" 24 0.508793429094188 0.1 0.5 75 2 "boosted_rf" 0.5 0.466666666666667
"279" 25 0.51092656307584 0.1 0.7495 75 2 "boosted_rf" 0.5 0.488888888888889
"280" 26 0.510405633642703 0.1 0.999 75 2 "boosted_rf" 0.5 0.511111111111111
"281" 32 0.447265604001982 0.3 0.001 75 2 "boosted_rf" 0.681818181818182 0.2
"282" 30 0.458007161243835 0.3 0.2505 75 2 "boosted_rf" 0.615384615384615 0.355555555555556
"283" 32 0.462034536475472 0.3 0.5 75 2 "boosted_rf" 0.7 0.466666666666667
"284" 28 0.467184745971916 0.3 0.7495 75 2 "boosted_rf" 0.857142857142857 0.444444444444444
"285" 25 0.484050354067195 0.3 0.999 75 2 "boosted_rf" 0.666666666666667 0.466666666666667
"286" 52 0.457078382115698 0.5 0.001 75 2 "boosted_rf" 0.69047619047619 0.2
"287" 42 0.453243480850146 0.5 0.2505 75 2 "boosted_rf" 0.6875 0.2
"288" 33 0.46190409640464 0.5 0.5 75 2 "boosted_rf" 0.764705882352941 0.333333333333333
"289" 30 0.471099815996119 0.5 0.7495 75 2 "boosted_rf" 0.818181818181818 0.4
"290" 25 0.492625270161275 0.5 0.999 75 2 "boosted_rf" 0.666666666666667 0.466666666666667
"291" 108 0.456382542093648 0.7 0.001 75 2 "boosted_rf" 0.595959595959596 0.177777777777778
"292" 59 0.447794036334176 0.7 0.2505 75 2 "boosted_rf" 0.723404255319149 0.244444444444444
"293" 41 0.453720927068053 0.7 0.5 75 2 "boosted_rf" 0.62962962962963 0.288888888888889
"294" 32 0.454205016965859 0.7 0.7495 75 2 "boosted_rf" 0.75 0.422222222222222
"295" 27 0.482094262861465 0.7 0.999 75 2 "boosted_rf" 0.666666666666667 0.511111111111111
"296" 197 0.449941455624243 0.9 0.001 75 2 "boosted_rf" 0.641304347826087 0.266666666666667
"297" 92 0.456339348045291 0.9 0.2505 75 2 "boosted_rf" 0.641975308641975 0.222222222222222
"298" 51 0.460025704701679 0.9 0.5 75 2 "boosted_rf" 0.763157894736842 0.266666666666667
"299" 34 0.451930178638054 0.9 0.7495 75 2 "boosted_rf" 0.6875 0.377777777777778
"300" 25 0.480348327364955 0.9 0.999 75 2 "boosted_rf" 0.666666666666667 0.466666666666667
"301" 20 0.469993307190479 0.1 0.001 105 2 "boosted_rf" 1 0.244444444444444
"302" 19 0.485304420157517 0.1 0.2505 105 2 "boosted_rf" 0.8 0.288888888888889
"303" 18 0.479950937215927 0.1 0.5 105 2 "boosted_rf" 0.666666666666667 0.311111111111111
"304" 18 0.50248773740767 0.1 0.7495 105 2 "boosted_rf" 0.5 0.333333333333333
"305" 19 0.509187653174522 0.1 0.999 105 2 "boosted_rf" 0.5 0.355555555555556
"306" 25 0.482417880953431 0.3 0.001 105 2 "boosted_rf" 0.6875 0.177777777777778
"307" 23 0.476733507062381 0.3 0.2505 105 2 "boosted_rf" 0.727272727272727 0.244444444444444
"308" 21 0.468125538918798 0.3 0.5 105 2 "boosted_rf" 0.777777777777778 0.244444444444444
"309" 22 0.469862759659379 0.3 0.7495 105 2 "boosted_rf" 0.5 0.333333333333333
"310" 18 0.49733338338324 0.3 0.999 105 2 "boosted_rf" 0.666666666666667 0.311111111111111
"311" 44 0.455959299669823 0.5 0.001 105 2 "boosted_rf" 0.694444444444444 0.155555555555556
"312" 30 0.448505600300675 0.5 0.2505 105 2 "boosted_rf" 0.521739130434783 0.133333333333333
"313" 24 0.457826495686775 0.5 0.5 105 2 "boosted_rf" 0.8 0.177777777777778
"314" 19 0.459249519647184 0.5 0.7495 105 2 "boosted_rf" 0.857142857142857 0.244444444444444
"315" 19 0.504965823057335 0.5 0.999 105 2 "boosted_rf" 0.666666666666667 0.333333333333333
"316" 83 0.448493652105493 0.7 0.001 105 2 "boosted_rf" 0.605263157894737 0.133333333333333
"317" 48 0.454838023668226 0.7 0.2505 105 2 "boosted_rf" 0.692307692307692 0.177777777777778
"318" 31 0.469808445912806 0.7 0.5 105 2 "boosted_rf" 0.80952380952381 0.2
"319" 23 0.464397901826744 0.7 0.7495 105 2 "boosted_rf" 0.8 0.266666666666667
"320" 20 0.472336456213607 0.7 0.999 105 2 "boosted_rf" 0.75 0.333333333333333
"321" 180 0.44929796197399 0.9 0.001 105 2 "boosted_rf" 0.662790697674419 0.155555555555556
"322" 83 0.461587183612186 0.9 0.2505 105 2 "boosted_rf" 0.608108108108108 0.177777777777778
"323" 40 0.452808808609427 0.9 0.5 105 2 "boosted_rf" 0.8 0.2
"324" 28 0.464285762269363 0.9 0.7495 105 2 "boosted_rf" 0.666666666666667 0.266666666666667
"325" 20 0.485912665167778 0.9 0.999 105 2 "boosted_rf" 0.666666666666667 0.355555555555556
"326" 14 0.47623821551544 0.1 0.001 135 2 "boosted_rf" 1 0.155555555555556
"327" 14 0.481777618810527 0.1 0.2505 135 2 "boosted_rf" 0.666666666666667 0.222222222222222
"328" 14 0.513316894990423 0.1 0.5 135 2 "boosted_rf" 1 0.266666666666667
"329" 14 0.483801686100878 0.1 0.7495 135 2 "boosted_rf" 1 0.244444444444444
"330" 13 0.478213594107099 0.1 0.999 135 2 "boosted_rf" 1 0.222222222222222
"331" 18 0.482917027739706 0.3 0.001 135 2 "boosted_rf" 0.727272727272727 0.133333333333333
"332" 15 0.477703479292668 0.3 0.2505 135 2 "boosted_rf" 0.625 0.133333333333333
"333" 15 0.487614571029743 0.3 0.5 135 2 "boosted_rf" 1 0.177777777777778
"334" 15 0.466408390248799 0.3 0.7495 135 2 "boosted_rf" 0.75 0.222222222222222
"335" 14 0.483344460456564 0.3 0.999 135 2 "boosted_rf" 1 0.244444444444444
"336" 34 0.454245977267481 0.5 0.001 135 2 "boosted_rf" 0.678571428571429 0.111111111111111
"337" 29 0.456256271505295 0.5 0.2505 135 2 "boosted_rf" 0.7 0.177777777777778
"338" 18 0.457898356059064 0.5 0.5 135 2 "boosted_rf" 0.7 0.155555555555556
"339" 14 0.459563841718678 0.5 0.7495 135 2 "boosted_rf" 0.666666666666667 0.155555555555556
"340" 12 0.470539683724301 0.5 0.999 135 2 "boosted_rf" 1 0.2
"341" 73 0.452325167682783 0.7 0.001 135 2 "boosted_rf" 0.701492537313433 0.111111111111111
"342" 44 0.449184251299478 0.7 0.2505 135 2 "boosted_rf" 0.666666666666667 0.155555555555556
"343" 24 0.450998764078136 0.7 0.5 135 2 "boosted_rf" 0.928571428571429 0.2
"344" 19 0.459237836109907 0.7 0.7495 135 2 "boosted_rf" 0.666666666666667 0.2
"345" 13 0.479348171155773 0.7 0.999 135 2 "boosted_rf" 1 0.222222222222222
"346" 173 0.452220598893134 0.9 0.001 135 2 "boosted_rf" 0.648484848484848 0.155555555555556
"347" 77 0.457532086538328 0.9 0.2505 135 2 "boosted_rf" 0.63768115942029 0.155555555555556
"348" 36 0.454209400171743 0.9 0.5 135 2 "boosted_rf" 0.642857142857143 0.155555555555556
"349" 18 0.473066082944859 0.9 0.7495 135 2 "boosted_rf" 0.666666666666667 0.177777777777778
"350" 14 0.479006321002858 0.9 0.999 135 2 "boosted_rf" 1 0.222222222222222
"351" 11 0.481323649403233 0.1 0.001 165 2 "boosted_rf" 0.833333333333333 0.0888888888888889
"352" 11 0.476115302028929 0.1 0.2505 165 2 "boosted_rf" 1 0.2
"353" 11 0.478977357509662 0.1 0.5 165 2 "boosted_rf" 1 0.2
"354" 11 0.499340877862609 0.1 0.7495 165 2 "boosted_rf" 0.5 0.177777777777778
"355" 11 0.492399911645228 0.1 0.999 165 2 "boosted_rf" 0.5 0.177777777777778
"356" 19 0.464060474646042 0.3 0.001 165 2 "boosted_rf" 0.846153846153846 0.111111111111111
"357" 13 0.473488450254764 0.3 0.2505 165 2 "boosted_rf" 0.857142857142857 0.111111111111111
"358" 14 0.461138646815738 0.3 0.5 165 2 "boosted_rf" 1 0.177777777777778
"359" 11 0.475831702375435 0.3 0.7495 165 2 "boosted_rf" 1 0.155555555555556
"360" 11 0.481165683345519 0.3 0.999 165 2 "boosted_rf" 1 0.2
"361" 32 0.455050921425653 0.5 0.001 165 2 "boosted_rf" 0.814814814814815 0.0888888888888889
"362" 24 0.446327760884133 0.5 0.2505 165 2 "boosted_rf" 0.777777777777778 0.111111111111111
"363" 15 0.454083353361675 0.5 0.5 165 2 "boosted_rf" 0.75 0.133333333333333
"364" 14 0.479396753973858 0.5 0.7495 165 2 "boosted_rf" 0.833333333333333 0.155555555555556
"365" 11 0.498082427695259 0.5 0.999 165 2 "boosted_rf" 1 0.2
"366" 72 0.467100785348545 0.7 0.001 165 2 "boosted_rf" 0.651515151515151 0.111111111111111
"367" 35 0.456772824385061 0.7 0.2505 165 2 "boosted_rf" 0.724137931034483 0.111111111111111
"368" 22 0.46558831511523 0.7 0.5 165 2 "boosted_rf" 0.875 0.111111111111111
"369" 14 0.480682788749139 0.7 0.7495 165 2 "boosted_rf" 0.666666666666667 0.155555555555556
"370" 11 0.484914513982255 0.7 0.999 165 2 "boosted_rf" 1 0.2
"371" 165 0.454276626178998 0.9 0.001 165 2 "boosted_rf" 0.639240506329114 0.133333333333333
"372" 67 0.455693917489049 0.9 0.2505 165 2 "boosted_rf" 0.688524590163934 0.111111111111111
"373" 28 0.462302842326823 0.9 0.5 165 2 "boosted_rf" 0.80952380952381 0.133333333333333
"374" 15 0.459318693484054 0.9 0.7495 165 2 "boosted_rf" 0.75 0.133333333333333
"375" 11 0.474009093513764 0.9 0.999 165 2 "boosted_rf" 0.5 0.177777777777778
"376" 9 0.46841064869602 0.1 0.001 195 2 "boosted_rf" 1 0.0666666666666667
"377" 9 0.479814883390856 0.1 0.2505 195 2 "boosted_rf" 0.75 0.0888888888888889
"378" 8 0.475438861089501 0.1 0.5 195 2 "boosted_rf" 0.666666666666667 0.0888888888888889
"379" 9 0.472990865880172 0.1 0.7495 195 2 "boosted_rf" 0.666666666666667 0.111111111111111
"380" 8 0.506507192152002 0.1 0.999 195 2 "boosted_rf" 0.5 0.111111111111111
"381" 14 0.470912117254641 0.3 0.001 195 2 "boosted_rf" 0.9 0.0666666666666667
"382" 10 0.468301142924985 0.3 0.2505 195 2 "boosted_rf" 0.833333333333333 0.0666666666666667
"383" 11 0.454400041072401 0.3 0.5 195 2 "boosted_rf" 0.666666666666667 0.0888888888888889
"384" 9 0.468571333784365 0.3 0.7495 195 2 "boosted_rf" 0.75 0.0888888888888889
"385" 10 0.512996076186382 0.3 0.999 195 2 "boosted_rf" 0.666666666666667 0.133333333333333
"386" 28 0.472367747393964 0.5 0.001 195 2 "boosted_rf" 0.666666666666667 0.0666666666666667
"387" 16 0.464244468795398 0.5 0.2505 195 2 "boosted_rf" 0.666666666666667 0.0666666666666667
"388" 12 0.470697707687838 0.5 0.5 195 2 "boosted_rf" 1 0.0888888888888889
"389" 10 0.474157741672421 0.5 0.7495 195 2 "boosted_rf" 0.8 0.0888888888888889
"390" 8 0.473375264838651 0.5 0.999 195 2 "boosted_rf" 0.666666666666667 0.0888888888888889
"391" 67 0.44621464180294 0.7 0.001 195 2 "boosted_rf" 0.746031746031746 0.0666666666666667
"392" 34 0.472783024192455 0.7 0.2505 195 2 "boosted_rf" 0.620689655172414 0.0888888888888889
"393" 16 0.454415143807422 0.7 0.5 195 2 "boosted_rf" 0.666666666666667 0.0666666666666667
"394" 11 0.475943306162794 0.7 0.7495 195 2 "boosted_rf" 0.666666666666667 0.0888888888888889
"395" 8 0.471254606545758 0.7 0.999 195 2 "boosted_rf" 0.666666666666667 0.0888888888888889
"396" 157 0.448626301467523 0.9 0.001 195 2 "boosted_rf" 0.631578947368421 0.0888888888888889
"397" 69 0.453184860686843 0.9 0.2505 195 2 "boosted_rf" 0.65625 0.0888888888888889
"398" 27 0.460613711825511 0.9 0.5 195 2 "boosted_rf" 0.772727272727273 0.0888888888888889
"399" 13 0.463541003757826 0.9 0.7495 195 2 "boosted_rf" 0.5 0.0888888888888889
"400" 9 0.495664307689119 0.9 0.999 195 2 "boosted_rf" 0.666666666666667 0.111111111111111
"401" 8 0.478507140016952 0.1 0.001 225 2 "boosted_rf" 1 0.0888888888888889
"402" 6 0.483939119435913 0.1 0.2505 225 2 "boosted_rf" 0 0.0888888888888889
"403" 6 0.471620192681527 0.1 0.5 225 2 "boosted_rf" 1 0.0888888888888889
"404" 7 0.48803639861076 0.1 0.7495 225 2 "boosted_rf" 1 0.111111111111111
"405" 6 0.49373855830888 0.1 0.999 225 2 "boosted_rf" 0 0.0888888888888889
"406" 12 0.472851423405347 0.3 0.001 225 2 "boosted_rf" 0.75 0.0666666666666667
"407" 10 0.479252336848807 0.3 0.2505 225 2 "boosted_rf" 1 0.0888888888888889
"408" 8 0.479865058547066 0.3 0.5 225 2 "boosted_rf" 0.75 0.0666666666666667
"409" 7 0.459955735003147 0.3 0.7495 225 2 "boosted_rf" 1 0.0888888888888889
"410" 7 0.478387897108323 0.3 0.999 225 2 "boosted_rf" 1 0.111111111111111
"411" 25 0.460490468121203 0.5 0.001 225 2 "boosted_rf" 0.714285714285714 0.0666666666666667
"412" 18 0.469303757955771 0.5 0.2505 225 2 "boosted_rf" 0.642857142857143 0.0666666666666667
"413" 11 0.471743105743778 0.5 0.5 225 2 "boosted_rf" 0.714285714285714 0.0666666666666667
"414" 9 0.462125999847434 0.5 0.7495 225 2 "boosted_rf" 1 0.0666666666666667
"415" 6 0.47510558282211 0.5 0.999 225 2 "boosted_rf" 1 0.0888888888888889
"416" 63 0.441915369483509 0.7 0.001 225 2 "boosted_rf" 0.666666666666667 0.0444444444444444
"417" 34 0.464818129182632 0.7 0.2505 225 2 "boosted_rf" 0.7 0.0666666666666667
"418" 15 0.470728096006971 0.7 0.5 225 2 "boosted_rf" 0.818181818181818 0.0666666666666667
"419" 10 0.453279567459034 0.7 0.7495 225 2 "boosted_rf" 1 0.0666666666666667
"420" 6 0.477884705794872 0.7 0.999 225 2 "boosted_rf" 1 0.0888888888888889
"421" 161 0.447518418461392 0.9 0.001 225 2 "boosted_rf" 0.643312101910828 0.0666666666666667
"422" 46 0.433502695823514 0.9 0.2505 225 2 "boosted_rf" 0.761904761904762 0.0666666666666667
"423" 22 0.456149287313974 0.9 0.5 225 2 "boosted_rf" 0.666666666666667 0.0666666666666667
"424" 11 0.451616408142314 0.9 0.7495 225 2 "boosted_rf" 0.833333333333333 0.0888888888888889
"425" 6 0.482025292217213 0.9 0.999 225 2 "boosted_rf" 1 0.0888888888888889
"426" 3 0.48963313148373 0.1 0.001 250 2 "boosted_rf" 0 0.0222222222222222
"427" 3 0.493317043872291 0.1 0.2505 250 2 "boosted_rf" 1 0.0222222222222222
"428" 3 0.484717857717953 0.1 0.5 250 2 "boosted_rf" 1 0.0222222222222222
"429" 3 0.494172623863589 0.1 0.7495 250 2 "boosted_rf" 1 0.0222222222222222
"430" 3 0.491770732868927 0.1 0.999 250 2 "boosted_rf" 1 0.0222222222222222
"431" 10 0.47546579178113 0.3 0.001 250 2 "boosted_rf" 0.875 0.0222222222222222
"432" 7 0.483136544750014 0.3 0.2505 250 2 "boosted_rf" 0.2 0.0222222222222222
"433" 4 0.474601169416856 0.3 0.5 250 2 "boosted_rf" 1 0.0222222222222222
"434" 3 0.520920566789146 0.3 0.7495 250 2 "boosted_rf" 0 0.0222222222222222
"435" 3 0.472673427831326 0.3 0.999 250 2 "boosted_rf" 1 0.0222222222222222
"436" 25 0.465428388386722 0.5 0.001 250 2 "boosted_rf" 0.695652173913043 0.0222222222222222
"437" 12 0.455957446024703 0.5 0.2505 250 2 "boosted_rf" 0.8 0.0222222222222222
"438" 8 0.470361715110814 0.5 0.5 250 2 "boosted_rf" 0.833333333333333 0.0222222222222222
"439" 6 0.492745372054782 0.5 0.7495 250 2 "boosted_rf" 0.75 0.0222222222222222
"440" 3 0.478081537332849 0.5 0.999 250 2 "boosted_rf" 1 0.0222222222222222
"441" 62 0.451236009029347 0.7 0.001 250 2 "boosted_rf" 0.7 0.0222222222222222
"442" 25 0.466562638565046 0.7 0.2505 250 2 "boosted_rf" 0.739130434782609 0.0222222222222222
"443" 11 0.476203292473832 0.7 0.5 250 2 "boosted_rf" 0.666666666666667 0.0222222222222222
"444" 6 0.474835562764239 0.7 0.7495 250 2 "boosted_rf" 1 0.0222222222222222
"445" 3 0.480890041086718 0.7 0.999 250 2 "boosted_rf" 1 0.0222222222222222
"446" 154 0.447636775392714 0.9 0.001 250 2 "boosted_rf" 0.677631578947368 0.0222222222222222
"447" 56 0.457336987210404 0.9 0.2505 250 2 "boosted_rf" 0.611111111111111 0.0222222222222222
"448" 23 0.467964564053586 0.9 0.5 250 2 "boosted_rf" 0.571428571428571 0.0222222222222222
"449" 9 0.474764481627658 0.9 0.7495 250 2 "boosted_rf" 0.714285714285714 0.0222222222222222
"450" 3 0.475437816154801 0.9 0.999 250 2 "boosted_rf" 1 0.0222222222222222
"451" 99 0.479725799441065 0.1 0.001 15 3 "boosted_rf" 0.688524590163934 0.822222222222222
"452" 101 0.471027427427892 0.1 0.2505 15 3 "boosted_rf" 0.736842105263158 0.955555555555556
"453" 100 0.482448907614522 0.1 0.5 15 3 "boosted_rf" 0.678571428571429 0.955555555555556
"454" 101 0.476050351934116 0.1 0.7495 15 3 "boosted_rf" 0.706896551724138 0.933333333333333
"455" 101 0.474238452642618 0.1 0.999 15 3 "boosted_rf" 0.649122807017544 0.955555555555556
"456" 112 0.473775988485065 0.3 0.001 15 3 "boosted_rf" 0.688311688311688 0.755555555555556
"457" 100 0.485481942320088 0.3 0.2505 15 3 "boosted_rf" 0.607142857142857 0.955555555555556
"458" 100 0.479207181138137 0.3 0.5 15 3 "boosted_rf" 0.678571428571429 0.955555555555556
"459" 98 0.479083201902728 0.3 0.7495 15 3 "boosted_rf" 0.685185185185185 0.955555555555556
"460" 99 0.484574963861372 0.3 0.999 15 3 "boosted_rf" 0.690909090909091 0.955555555555556
"461" 132 0.480461294107489 0.5 0.001 15 3 "boosted_rf" 0.617647058823529 0.644444444444444
"462" 115 0.489584664339492 0.5 0.2505 15 3 "boosted_rf" 0.625 0.933333333333333
"463" 103 0.478369214987017 0.5 0.5 15 3 "boosted_rf" 0.661016949152542 0.955555555555556
"464" 100 0.467519744096747 0.5 0.7495 15 3 "boosted_rf" 0.678571428571429 0.955555555555556
"465" 99 0.473933797029068 0.5 0.999 15 3 "boosted_rf" 0.727272727272727 0.955555555555556
"466" 191 0.478948943729723 0.7 0.001 15 3 "boosted_rf" 0.662337662337662 0.8
"467" 153 0.474885616924746 0.7 0.2505 15 3 "boosted_rf" 0.663636363636364 0.933333333333333
"468" 117 0.484219743865262 0.7 0.5 15 3 "boosted_rf" 0.698630136986301 0.955555555555556
"469" 99 0.474538774185146 0.7 0.7495 15 3 "boosted_rf" 0.654545454545455 0.955555555555556
"470" 98 0.475056395767588 0.7 0.999 15 3 "boosted_rf" 0.685185185185185 0.955555555555556
"471" 245 0.475960022602893 0.9 0.001 15 3 "boosted_rf" 0.635922330097087 0.844444444444444
"472" 191 0.482112019556753 0.9 0.2505 15 3 "boosted_rf" 0.655405405405405 0.933333333333333
"473" 133 0.48467299230548 0.9 0.5 15 3 "boosted_rf" 0.634408602150538 0.866666666666667
"474" 108 0.486579467511589 0.9 0.7495 15 3 "boosted_rf" 0.625 0.955555555555556
"475" 97 0.477781923846085 0.9 0.999 15 3 "boosted_rf" 0.679245283018868 0.955555555555556
"476" 45 0.489376298198655 0.1 0.001 45 3 "boosted_rf" 0.68 0.422222222222222
"477" 42 0.502228576574563 0.1 0.2505 45 3 "boosted_rf" 0.625 0.733333333333333
"478" 42 0.532659494829068 0.1 0.5 45 3 "boosted_rf" 0.6 0.8
"479" 40 0.534190610790705 0.1 0.7495 45 3 "boosted_rf" 0.5 0.777777777777778
"480" 40 0.540521528654126 0.1 0.999 45 3 "boosted_rf" 0.333333333333333 0.8
"481" 49 0.481984220174258 0.3 0.001 45 3 "boosted_rf" 0.65625 0.355555555555556
"482" 52 0.492703131585967 0.3 0.2505 45 3 "boosted_rf" 0.565217391304348 0.622222222222222
"483" 46 0.475759562270386 0.3 0.5 45 3 "boosted_rf" 0.8 0.666666666666667
"484" 47 0.503905811135053 0.3 0.7495 45 3 "boosted_rf" 0.6 0.8
"485" 44 0.50718854621293 0.3 0.999 45 3 "boosted_rf" 0.777777777777778 0.755555555555556
"486" 79 0.478069031719454 0.5 0.001 45 3 "boosted_rf" 0.71875 0.311111111111111
"487" 58 0.485835379181363 0.5 0.2505 45 3 "boosted_rf" 0.526315789473684 0.422222222222222
"488" 52 0.476605514515712 0.5 0.5 45 3 "boosted_rf" 0.769230769230769 0.555555555555556
"489" 47 0.485528411417113 0.5 0.7495 45 3 "boosted_rf" 0.411764705882353 0.644444444444444
"490" 43 0.523483585157706 0.5 0.999 45 3 "boosted_rf" 0.6 0.822222222222222
"491" 126 0.48164295094222 0.7 0.001 45 3 "boosted_rf" 0.616071428571429 0.288888888888889
"492" 79 0.475153906672863 0.7 0.2505 45 3 "boosted_rf" 0.7 0.4
"493" 60 0.486490234801051 0.7 0.5 45 3 "boosted_rf" 0.605263157894737 0.466666666666667
"494" 47 0.496640289489926 0.7 0.7495 45 3 "boosted_rf" 0.681818181818182 0.533333333333333
"495" 42 0.544685931513748 0.7 0.999 45 3 "boosted_rf" 0.333333333333333 0.844444444444444
"496" 210 0.48949849644054 0.9 0.001 45 3 "boosted_rf" 0.643979057591623 0.4
"497" 124 0.481313718591619 0.9 0.2505 45 3 "boosted_rf" 0.625 0.422222222222222
"498" 74 0.480530377186683 0.9 0.5 45 3 "boosted_rf" 0.634615384615385 0.466666666666667
"499" 47 0.503833019786965 0.9 0.7495 45 3 "boosted_rf" 0.409090909090909 0.533333333333333
"500" 40 0.525937276639806 0.9 0.999 45 3 "boosted_rf" 0.6 0.755555555555556
"501" 28 0.490660238088571 0.1 0.001 75 3 "boosted_rf" 0.933333333333333 0.266666666666667
"502" 27 0.498772132225238 0.1 0.2505 75 3 "boosted_rf" 0.5 0.488888888888889
"503" 27 0.533581119734887 0.1 0.5 75 3 "boosted_rf" 0.5 0.533333333333333
"504" 26 0.540223798652749 0.1 0.7495 75 3 "boosted_rf" 1 0.533333333333333
"505" 25 0.544761563414817 0.1 0.999 75 3 "boosted_rf" 0 0.511111111111111
"506" 33 0.482973179172292 0.3 0.001 75 3 "boosted_rf" 0.714285714285714 0.244444444444444
"507" 30 0.497530444204482 0.3 0.2505 75 3 "boosted_rf" 0.75 0.288888888888889
"508" 34 0.492379394903695 0.3 0.5 75 3 "boosted_rf" 0.75 0.466666666666667
"509" 30 0.496281858397791 0.3 0.7495 75 3 "boosted_rf" 0.857142857142857 0.488888888888889
"510" 28 0.54067670246647 0.3 0.999 75 3 "boosted_rf" 0 0.577777777777778
"511" 56 0.476550631351239 0.5 0.001 75 3 "boosted_rf" 0.717391304347826 0.2
"512" 43 0.484636465168321 0.5 0.2505 75 3 "boosted_rf" 0.655172413793103 0.288888888888889
"513" 33 0.482523775598336 0.5 0.5 75 3 "boosted_rf" 0.705882352941177 0.333333333333333
"514" 30 0.491386572855824 0.5 0.7495 75 3 "boosted_rf" 0.727272727272727 0.4
"515" 27 0.529989911771376 0.5 0.999 75 3 "boosted_rf" 0.5 0.533333333333333
"516" 106 0.480339818727831 0.7 0.001 75 3 "boosted_rf" 0.627659574468085 0.244444444444444
"517" 64 0.492789568074086 0.7 0.2505 75 3 "boosted_rf" 0.571428571428571 0.311111111111111
"518" 38 0.486703640334686 0.7 0.5 75 3 "boosted_rf" 0.541666666666667 0.288888888888889
"519" 35 0.48547580078646 0.7 0.7495 75 3 "boosted_rf" 0.785714285714286 0.444444444444444
"520" 26 0.544353246725296 0.7 0.999 75 3 "boosted_rf" 0 0.533333333333333
"521" 197 0.477837502345762 0.9 0.001 75 3 "boosted_rf" 0.644808743169399 0.288888888888889
"522" 97 0.477397261950834 0.9 0.2505 75 3 "boosted_rf" 0.617283950617284 0.333333333333333
"523" 54 0.48764549774871 0.9 0.5 75 3 "boosted_rf" 0.702702702702703 0.355555555555556
"524" 31 0.481576433528348 0.9 0.7495 75 3 "boosted_rf" 0.866666666666667 0.333333333333333
"525" 26 0.539900364219744 0.9 0.999 75 3 "boosted_rf" 0.5 0.511111111111111
"526" 18 0.500669325886369 0.1 0.001 105 3 "boosted_rf" 0.666666666666667 0.177777777777778
"527" 20 0.522074687730055 0.1 0.2505 105 3 "boosted_rf" 0.25 0.333333333333333
"528" 19 0.518539698054731 0.1 0.5 105 3 "boosted_rf" 0.333333333333333 0.333333333333333
"529" 16 0.522751931992178 0.1 0.7495 105 3 "boosted_rf" 0.5 0.288888888888889
